Subject,dis_loc,SOA,acc,target,targetSquare.ACC,targetSquare.CRESP,targetSquare.RESP,targetSquare.RT,Compatability,Age,Sex
3,below,50,1,red,1,1,1,345,Compatible,20,female
3,below,50,1,red,1,1,1,347,Incompatible,20,female
3,below,350,2,lime,1,2,2,305,Incompatible,20,female
3,below,50,2,lime,1,2,2,325,Compatible,20,female
3,below,950,1,red,1,1,1,342,Compatible,20,female
3,below,950,2,lime,1,2,2,333,Compatible,20,female
3,below,650,2,lime,1,2,2,280,Incompatible,20,female
3,below,50,2,lime,1,2,2,301,Compatible,20,female
3,below,650,1,red,1,1,1,353,Compatible,20,female
3,below,950,1,red,1,1,1,280,Incompatible,20,female
3,below,50,2,lime,1,2,2,309,Compatible,20,female
3,below,350,1,red,1,1,1,261,Incompatible,20,female
3,below,650,2,lime,0,2,1,299,Compatible,20,female
3,below,950,2,lime,1,2,2,286,Incompatible,20,female
3,below,50,1,red,1,1,1,434,Incompatible,20,female
3,below,950,2,lime,1,2,2,293,Incompatible,20,female
3,below,950,1,red,1,1,1,254,Incompatible,20,female
3,below,350,1,red,1,1,1,281,Incompatible,20,female
3,below,350,2,lime,1,2,2,386,Compatible,20,female
3,below,350,1,red,1,1,1,295,Compatible,20,female
3,below,50,2,lime,1,2,2,356,Incompatible,20,female
3,below,950,1,red,1,1,1,338,Compatible,20,female
3,below,50,1,red,1,1,1,381,Incompatible,20,female
3,below,650,1,red,1,1,1,246,Compatible,20,female
3,below,950,2,lime,1,2,2,352,Compatible,20,female
3,below,350,1,red,1,1,1,294,Compatible,20,female
3,below,350,2,lime,1,2,2,311,Incompatible,20,female
3,below,650,1,red,1,1,1,235,Incompatible,20,female
3,below,50,2,lime,1,2,2,354,Incompatible,20,female
3,below,650,2,lime,1,2,2,324,Incompatible,20,female
3,below,650,1,red,1,1,1,232,Incompatible,20,female
3,below,50,1,red,1,1,1,358,Compatible,20,female
3,below,350,2,lime,1,2,2,301,Compatible,20,female
3,below,350,2,lime,1,2,2,325,Incompatible,20,female
3,below,650,2,lime,1,2,2,320,Compatible,20,female
3,below,50,1,red,1,1,1,372,Compatible,20,female
4,below,950,1,lime,1,1,1,583,Incompatible,21,male
4,below,50,2,red,1,2,2,336,Compatible,21,male
4,below,350,2,red,1,2,2,311,Incompatible,21,male
4,below,950,1,lime,1,1,1,294,Incompatible,21,male
4,below,950,2,red,1,2,2,366,Compatible,21,male
4,below,350,1,lime,1,1,1,363,Compatible,21,male
4,below,650,1,lime,1,1,1,348,Compatible,21,male
4,below,950,1,lime,1,1,1,338,Compatible,21,male
4,below,650,1,lime,1,1,1,317,Incompatible,21,male
4,below,650,1,lime,1,1,1,385,Compatible,21,male
4,below,50,2,red,1,2,2,410,Incompatible,21,male
4,below,50,2,red,1,2,2,345,Compatible,21,male
4,below,50,1,lime,1,1,1,363,Compatible,21,male
4,below,950,2,red,1,2,2,313,Incompatible,21,male
4,below,350,2,red,1,2,2,344,Compatible,21,male
4,below,50,2,red,1,2,2,394,Incompatible,21,male
4,below,50,1,lime,1,1,1,346,Incompatible,21,male
4,below,650,1,lime,1,1,1,332,Incompatible,21,male
4,below,350,2,red,1,2,2,331,Incompatible,21,male
4,below,950,1,lime,1,1,1,306,Compatible,21,male
4,below,50,1,lime,1,1,1,374,Compatible,21,male
4,below,950,2,red,1,2,2,404,Compatible,21,male
4,below,650,2,red,1,2,2,381,Compatible,21,male
4,below,350,1,lime,1,1,1,345,Incompatible,21,male
4,below,350,1,lime,1,1,1,358,Compatible,21,male
4,below,350,1,lime,1,1,1,364,Incompatible,21,male
4,below,350,2,red,1,2,2,378,Compatible,21,male
4,below,50,1,lime,1,1,1,395,Incompatible,21,male
4,below,650,2,red,1,2,2,329,Compatible,21,male
4,below,650,2,red,1,2,2,333,Incompatible,21,male
4,below,650,2,red,1,2,2,369,Incompatible,21,male
4,below,950,2,red,1,2,2,310,Incompatible,21,male
4,below,650,1,lime,1,1,1,571,Incompatible,21,male
4,below,650,2,red,1,2,2,300,Incompatible,21,male
4,below,50,1,lime,1,1,1,368,Compatible,21,male
4,below,950,2,red,1,2,2,358,Compatible,21,male
4,below,50,2,red,1,2,2,392,Compatible,21,male
4,below,950,1,lime,1,1,1,277,Compatible,21,male
4,below,650,1,lime,1,1,1,321,Incompatible,21,male
4,below,350,1,lime,1,1,1,393,Compatible,21,male
4,below,350,2,red,1,2,2,421,Compatible,21,male
4,below,50,1,lime,1,1,1,388,Incompatible,21,male
4,below,650,1,lime,1,1,1,340,Compatible,21,male
4,below,650,2,red,1,2,2,488,Compatible,21,male
4,below,350,1,lime,1,1,1,305,Incompatible,21,male
4,below,50,1,lime,1,1,1,373,Compatible,21,male
4,below,50,2,red,1,2,2,375,Incompatible,21,male
4,below,350,2,red,1,2,2,363,Incompatible,21,male
4,below,950,1,lime,1,1,1,289,Incompatible,21,male
4,below,650,2,red,1,2,2,311,Incompatible,21,male
4,below,350,1,lime,1,1,1,389,Compatible,21,male
4,below,50,1,lime,1,1,1,334,Incompatible,21,male
4,below,350,1,lime,1,1,1,637,Incompatible,21,male
4,below,650,1,lime,1,1,1,347,Compatible,21,male
4,below,950,2,red,1,2,2,442,Compatible,21,male
4,below,950,2,red,1,2,2,300,Incompatible,21,male
4,below,50,2,red,1,2,2,384,Compatible,21,male
4,below,950,1,lime,1,1,1,277,Incompatible,21,male
4,below,650,2,red,1,2,2,378,Compatible,21,male
4,below,950,1,lime,1,1,1,351,Compatible,21,male
4,below,350,2,red,1,2,2,357,Compatible,21,male
4,below,950,2,red,1,2,2,316,Incompatible,21,male
4,below,50,2,red,1,2,2,431,Incompatible,21,male
4,below,350,2,red,1,2,2,305,Incompatible,21,male
4,below,350,2,red,1,2,2,350,Incompatible,21,male
4,below,650,2,red,1,2,2,280,Incompatible,21,male
4,below,350,1,lime,1,1,1,321,Incompatible,21,male
4,below,950,1,lime,1,1,1,297,Compatible,21,male
4,below,350,1,lime,1,1,1,353,Compatible,21,male
4,below,950,2,red,1,2,2,294,Compatible,21,male
4,below,650,2,red,1,2,2,394,Compatible,21,male
4,below,650,1,lime,1,1,1,267,Incompatible,21,male
4,below,950,1,lime,1,1,1,325,Incompatible,21,male
4,below,350,1,lime,1,1,1,348,Incompatible,21,male
4,below,950,1,lime,1,1,1,322,Incompatible,21,male
4,below,50,1,lime,1,1,1,598,Compatible,21,male
4,below,950,2,red,1,2,2,346,Compatible,21,male
4,below,350,2,red,1,2,2,312,Compatible,21,male
4,below,350,2,red,1,2,2,360,Incompatible,21,male
4,below,350,2,red,1,2,2,389,Compatible,21,male
4,below,50,1,lime,1,1,1,422,Incompatible,21,male
4,below,50,1,lime,1,1,1,325,Incompatible,21,male
4,below,950,2,red,1,2,2,293,Incompatible,21,male
4,below,950,1,lime,1,1,1,293,Compatible,21,male
4,below,50,2,red,1,2,2,313,Compatible,21,male
4,below,650,1,lime,1,1,1,509,Compatible,21,male
4,below,950,2,red,1,2,2,285,Incompatible,21,male
4,below,650,2,red,1,2,2,354,Compatible,21,male
4,below,350,1,lime,1,1,1,368,Compatible,21,male
4,below,50,2,red,1,2,2,394,Compatible,21,male
4,below,50,1,lime,1,1,1,617,Compatible,21,male
4,below,50,2,red,1,2,2,401,Incompatible,21,male
4,below,650,2,red,1,2,2,304,Incompatible,21,male
4,below,650,1,lime,1,1,1,301,Incompatible,21,male
4,below,50,2,red,1,2,2,353,Incompatible,21,male
4,below,650,1,lime,1,1,1,514,Compatible,21,male
4,below,50,2,red,1,2,2,690,Compatible,21,male
4,below,650,2,red,1,2,2,328,Compatible,21,male
4,below,50,2,red,1,2,2,418,Incompatible,21,male
4,below,950,1,lime,1,1,1,261,Compatible,21,male
4,below,650,2,red,1,2,2,395,Compatible,21,male
4,below,350,1,lime,1,1,1,335,Incompatible,21,male
4,below,350,2,red,1,2,2,326,Incompatible,21,male
4,below,950,1,lime,1,1,1,365,Incompatible,21,male
4,below,650,1,lime,1,1,1,310,Incompatible,21,male
4,below,950,1,lime,1,1,1,358,Compatible,21,male
4,below,350,1,lime,1,1,1,348,Compatible,21,male
4,below,350,2,red,1,2,2,330,Compatible,21,male
4,below,650,1,lime,1,1,1,541,Compatible,21,male
4,below,50,2,red,1,2,2,408,Incompatible,21,male
4,below,50,1,lime,1,1,1,360,Incompatible,21,male
4,below,950,2,red,1,2,2,286,Incompatible,21,male
4,below,350,1,lime,1,1,1,350,Compatible,21,male
4,below,650,1,lime,1,1,1,488,Compatible,21,male
4,below,650,2,red,1,2,2,341,Incompatible,21,male
4,below,50,1,lime,1,1,1,383,Compatible,21,male
4,below,50,2,red,1,2,2,424,Compatible,21,male
4,below,50,1,lime,1,1,1,392,Incompatible,21,male
4,below,950,1,lime,1,1,1,413,Incompatible,21,male
4,below,350,1,lime,1,1,1,424,Incompatible,21,male
4,below,350,2,red,1,2,2,331,Incompatible,21,male
4,below,350,2,red,1,2,2,355,Compatible,21,male
4,below,650,1,lime,1,1,1,292,Incompatible,21,male
4,below,950,2,red,1,2,2,285,Incompatible,21,male
4,below,950,2,red,1,2,2,382,Compatible,21,male
4,below,950,2,red,1,2,2,371,Compatible,21,male
4,below,650,2,red,1,2,2,293,Incompatible,21,male
4,below,50,1,lime,1,1,1,328,Compatible,21,male
4,below,350,2,red,1,2,2,503,Compatible,21,male
4,below,350,1,lime,1,1,1,334,Incompatible,21,male
4,below,950,1,lime,1,1,1,294,Incompatible,21,male
4,below,950,1,lime,1,1,1,358,Compatible,21,male
4,below,50,1,lime,1,1,1,321,Incompatible,21,male
4,below,50,1,lime,1,1,1,348,Compatible,21,male
4,below,350,2,red,1,2,2,306,Compatible,21,male
4,below,350,1,lime,1,1,1,410,Compatible,21,male
4,below,950,2,red,1,2,2,286,Incompatible,21,male
4,below,950,2,red,1,2,2,367,Compatible,21,male
4,below,50,2,red,1,2,2,392,Incompatible,21,male
4,below,650,2,red,1,2,2,296,Incompatible,21,male
4,below,50,1,lime,1,1,1,460,Incompatible,21,male
4,below,650,1,lime,1,1,1,266,Incompatible,21,male
4,below,950,1,lime,1,1,1,331,Compatible,21,male
4,below,650,2,red,1,2,2,406,Compatible,21,male
4,below,350,1,lime,1,1,1,338,Incompatible,21,male
4,below,650,2,red,1,2,2,373,Incompatible,21,male
4,below,50,2,red,1,2,2,358,Incompatible,21,male
4,below,950,2,red,1,2,2,389,Compatible,21,male
4,below,50,2,red,1,2,2,326,Compatible,21,male
4,below,350,2,red,1,2,2,357,Incompatible,21,male
4,below,350,1,lime,1,1,1,339,Compatible,21,male
4,below,50,2,red,1,2,2,390,Compatible,21,male
4,below,950,2,red,1,2,2,315,Incompatible,21,male
4,below,650,1,lime,1,1,1,351,Compatible,21,male
4,below,650,1,lime,1,1,1,361,Compatible,21,male
4,below,650,1,lime,1,1,1,346,Incompatible,21,male
4,below,350,2,red,1,2,2,305,Incompatible,21,male
4,below,950,1,lime,1,1,1,496,Incompatible,21,male
4,below,650,2,red,1,2,2,341,Compatible,21,male
4,below,50,1,lime,1,1,1,672,Compatible,21,male
4,below,350,2,red,1,2,2,385,Compatible,21,male
4,below,950,2,red,1,2,2,284,Incompatible,21,male
4,below,950,2,red,1,2,2,352,Compatible,21,male
4,below,350,1,lime,1,1,1,333,Compatible,21,male
4,below,650,1,lime,1,1,1,360,Incompatible,21,male
4,below,350,2,red,1,2,2,309,Incompatible,21,male
4,below,950,1,lime,1,1,1,278,Compatible,21,male
4,below,650,2,red,1,2,2,290,Incompatible,21,male
4,below,50,1,lime,1,1,1,591,Incompatible,21,male
4,below,350,2,red,1,2,2,364,Compatible,21,male
4,below,950,1,lime,1,1,1,282,Incompatible,21,male
4,below,950,2,red,1,2,2,371,Compatible,21,male
4,below,950,2,red,1,2,2,280,Incompatible,21,male
4,below,950,1,lime,1,1,1,273,Incompatible,21,male
4,below,50,2,red,1,2,2,318,Compatible,21,male
4,below,950,1,lime,1,1,1,358,Compatible,21,male
4,below,650,2,red,1,2,2,344,Compatible,21,male
4,below,650,2,red,1,2,2,402,Compatible,21,male
4,below,350,1,lime,1,1,1,375,Compatible,21,male
4,below,650,1,lime,1,1,1,352,Compatible,21,male
4,below,50,2,red,1,2,2,338,Incompatible,21,male
4,below,650,2,red,1,2,2,301,Incompatible,21,male
4,below,350,1,lime,1,1,1,316,Incompatible,21,male
4,below,50,1,lime,1,1,1,680,Compatible,21,male
4,below,650,1,lime,1,1,1,277,Incompatible,21,male
4,below,650,1,lime,1,1,1,338,Compatible,21,male
4,below,350,2,red,1,2,2,345,Incompatible,21,male
4,below,350,1,lime,1,1,1,354,Incompatible,21,male
4,below,50,1,lime,1,1,1,397,Incompatible,21,male
4,below,50,2,red,1,2,2,476,Compatible,21,male
4,below,50,2,red,1,2,2,385,Incompatible,21,male
4,below,50,1,lime,1,1,1,370,Compatible,21,male
4,below,950,1,lime,1,1,1,343,Compatible,21,male
4,below,650,1,lime,1,1,1,314,Incompatible,21,male
4,below,650,2,red,1,2,2,357,Compatible,21,male
4,below,350,1,lime,1,1,1,419,Compatible,21,male
4,below,650,2,red,1,2,2,291,Incompatible,21,male
4,below,50,1,lime,1,1,1,336,Incompatible,21,male
4,below,50,2,red,1,2,2,346,Incompatible,21,male
4,below,950,2,red,1,2,2,337,Compatible,21,male
4,below,950,1,lime,1,1,1,376,Compatible,21,male
4,below,50,2,red,1,2,2,305,Compatible,21,male
4,below,350,2,red,1,2,2,353,Compatible,21,male
4,below,50,1,lime,1,1,1,315,Compatible,21,male
4,below,650,1,lime,1,1,1,343,Compatible,21,male
4,below,50,2,red,1,2,2,322,Incompatible,21,male
4,below,950,1,lime,1,1,1,272,Incompatible,21,male
4,below,350,1,lime,1,1,1,347,Compatible,21,male
4,below,350,2,red,1,2,2,328,Incompatible,21,male
4,below,50,2,red,1,2,2,307,Compatible,21,male
4,below,350,2,red,1,2,2,458,Compatible,21,male
4,below,350,1,lime,1,1,1,292,Incompatible,21,male
4,below,350,2,red,1,2,2,333,Incompatible,21,male
4,below,950,1,lime,1,1,1,267,Incompatible,21,male
4,below,50,1,lime,0,1,2,344,Incompatible,21,male
4,below,650,2,red,1,2,2,381,Compatible,21,male
4,below,50,1,lime,1,1,1,406,Compatible,21,male
4,below,650,2,red,1,2,2,454,Incompatible,21,male
4,below,950,2,red,1,2,2,392,Compatible,21,male
4,below,950,2,red,1,2,2,285,Incompatible,21,male
4,below,650,1,lime,1,1,1,338,Incompatible,21,male
4,below,650,1,lime,1,1,1,389,Compatible,21,male
4,below,350,1,lime,1,1,1,402,Incompatible,21,male
4,below,950,2,red,1,2,2,286,Incompatible,21,male
4,below,650,2,red,1,2,2,803,Incompatible,21,male
4,below,950,2,red,1,2,2,295,Incompatible,21,male
4,below,950,1,lime,1,1,1,344,Compatible,21,male
4,below,350,2,red,1,2,2,367,Compatible,21,male
4,below,350,2,red,1,2,2,308,Incompatible,21,male
4,below,650,1,lime,1,1,1,336,Incompatible,21,male
4,below,650,1,lime,1,1,1,482,Incompatible,21,male
4,below,950,2,red,1,2,2,291,Incompatible,21,male
4,below,650,2,red,1,2,2,384,Compatible,21,male
4,below,350,1,lime,1,1,1,373,Compatible,21,male
4,below,50,1,lime,1,1,1,391,Incompatible,21,male
4,below,950,2,red,1,2,2,292,Compatible,21,male
4,below,50,1,lime,1,1,1,360,Incompatible,21,male
4,below,650,1,lime,1,1,1,322,Compatible,21,male
4,below,950,1,lime,1,1,1,330,Compatible,21,male
4,below,50,2,red,1,2,2,326,Compatible,21,male
4,below,350,1,lime,1,1,1,325,Compatible,21,male
4,below,950,2,red,1,2,2,381,Compatible,21,male
4,below,350,2,red,1,2,2,330,Compatible,21,male
4,below,50,1,lime,1,1,1,270,Compatible,21,male
4,below,650,2,red,1,2,2,323,Incompatible,21,male
4,below,650,2,red,1,2,2,383,Compatible,21,male
4,below,50,2,red,1,2,2,551,Incompatible,21,male
4,below,50,1,lime,1,1,1,657,Compatible,21,male
4,below,350,2,red,1,2,2,348,Incompatible,21,male
4,below,650,1,lime,1,1,1,399,Compatible,21,male
4,below,350,1,lime,1,1,1,507,Incompatible,21,male
4,below,50,2,red,1,2,2,360,Incompatible,21,male
4,below,350,1,lime,1,1,1,325,Incompatible,21,male
4,below,950,1,lime,1,1,1,396,Incompatible,21,male
4,below,50,2,red,1,2,2,373,Compatible,21,male
4,below,950,1,lime,1,1,1,283,Incompatible,21,male
5,above,50,1,red,1,1,1,365,Compatible,23,female
5,above,950,2,lime,1,2,2,307,Incompatible,23,female
5,above,650,2,lime,1,2,2,407,Incompatible,23,female
5,above,350,1,red,1,1,1,459,Compatible,23,female
5,above,50,2,lime,1,2,2,418,Compatible,23,female
5,above,50,1,red,1,1,1,561,Incompatible,23,female
5,above,350,2,lime,1,2,2,422,Compatible,23,female
5,above,50,2,lime,0,2,1,558,Incompatible,23,female
5,above,950,1,red,1,1,1,350,Compatible,23,female
5,above,950,1,red,0,1,2,421,Incompatible,23,female
5,above,350,1,red,1,1,1,346,Incompatible,23,female
5,above,650,1,red,1,1,1,309,Incompatible,23,female
5,above,50,1,red,1,1,1,369,Incompatible,23,female
5,above,350,2,lime,1,2,2,311,Compatible,23,female
5,above,950,1,red,1,1,1,359,Compatible,23,female
5,above,50,1,red,1,1,1,345,Compatible,23,female
5,above,650,1,red,1,1,1,292,Incompatible,23,female
5,above,950,2,lime,1,2,2,453,Compatible,23,female
5,above,950,2,lime,1,2,2,367,Compatible,23,female
5,above,650,2,lime,1,2,2,369,Compatible,23,female
5,above,350,1,red,1,1,1,406,Compatible,23,female
5,above,650,2,lime,1,2,2,574,Compatible,23,female
5,above,650,1,red,1,1,1,327,Compatible,23,female
5,above,950,1,red,1,1,1,391,Incompatible,23,female
5,above,350,2,lime,1,2,2,404,Incompatible,23,female
5,above,350,2,lime,1,2,2,568,Incompatible,23,female
5,above,650,2,lime,1,2,2,362,Incompatible,23,female
5,above,50,2,lime,1,2,2,532,Incompatible,23,female
5,above,50,2,lime,1,2,2,454,Compatible,23,female
5,above,950,2,lime,1,2,2,385,Incompatible,23,female
5,above,350,1,red,1,1,1,334,Incompatible,23,female
5,above,650,1,red,1,1,1,369,Compatible,23,female
5,above,650,2,lime,1,2,2,384,Incompatible,23,female
5,above,650,2,lime,1,2,2,329,Compatible,23,female
5,above,350,2,lime,1,2,2,328,Incompatible,23,female
5,above,50,2,lime,1,2,2,419,Incompatible,23,female
5,above,350,1,red,1,1,1,359,Incompatible,23,female
5,above,650,1,red,1,1,1,368,Compatible,23,female
5,above,650,1,red,0,1,2,562,Incompatible,23,female
5,above,50,1,red,1,1,1,507,Compatible,23,female
5,above,950,2,lime,1,2,2,388,Compatible,23,female
5,above,50,2,lime,1,2,2,525,Compatible,23,female
5,above,650,2,lime,1,2,2,528,Incompatible,23,female
5,above,650,2,lime,1,2,2,372,Compatible,23,female
5,above,950,1,red,1,1,1,425,Incompatible,23,female
5,above,350,2,lime,1,2,2,389,Compatible,23,female
5,above,350,1,red,1,1,1,394,Incompatible,23,female
5,above,350,2,lime,1,2,2,351,Compatible,23,female
5,above,50,2,lime,1,2,2,337,Compatible,23,female
5,above,50,2,lime,1,2,2,444,Incompatible,23,female
5,above,950,1,red,1,1,1,407,Compatible,23,female
5,above,650,1,red,1,1,1,447,Incompatible,23,female
5,above,950,1,red,1,1,1,281,Compatible,23,female
5,above,50,1,red,1,1,1,406,Incompatible,23,female
5,above,350,1,red,1,1,1,258,Compatible,23,female
5,above,950,1,red,1,1,1,405,Incompatible,23,female
5,above,350,1,red,1,1,1,393,Compatible,23,female
5,above,950,2,lime,1,2,2,278,Incompatible,23,female
5,above,650,1,red,0,1,2,371,Compatible,23,female
5,above,50,1,red,0,1,2,519,Incompatible,23,female
5,above,950,2,lime,1,2,2,297,Compatible,23,female
5,above,50,1,red,1,1,1,478,Compatible,23,female
5,above,350,2,lime,1,2,2,416,Incompatible,23,female
5,above,950,2,lime,1,2,2,371,Incompatible,23,female
5,above,50,2,lime,1,2,2,477,Compatible,23,female
5,above,350,1,red,1,1,1,351,Incompatible,23,female
5,above,650,2,lime,1,2,2,233,Incompatible,23,female
5,above,650,2,lime,1,2,2,471,Compatible,23,female
5,above,50,1,red,1,1,1,428,Incompatible,23,female
5,above,950,2,lime,1,2,2,360,Compatible,23,female
5,above,50,1,red,1,1,1,370,Compatible,23,female
5,above,350,2,lime,1,2,2,327,Compatible,23,female
5,above,950,2,lime,1,2,2,639,Incompatible,23,female
5,above,350,1,red,1,1,1,594,Compatible,23,female
5,above,950,1,red,1,1,1,471,Incompatible,23,female
5,above,350,2,lime,1,2,2,297,Compatible,23,female
5,above,650,2,lime,1,2,2,366,Incompatible,23,female
5,above,650,2,lime,1,2,2,383,Compatible,23,female
5,above,650,1,red,1,1,1,424,Incompatible,23,female
5,above,350,1,red,0,1,2,732,Incompatible,23,female
5,above,50,2,lime,1,2,2,705,Incompatible,23,female
5,above,950,1,red,1,1,1,322,Compatible,23,female
5,above,350,2,lime,1,2,2,344,Incompatible,23,female
5,above,50,2,lime,1,2,2,403,Compatible,23,female
5,above,950,2,lime,0,2,1,759,Compatible,23,female
5,above,950,1,red,1,1,1,296,Compatible,23,female
5,above,650,1,red,0,1,2,301,Incompatible,23,female
5,above,650,1,red,1,1,1,324,Compatible,23,female
5,above,350,1,red,1,1,1,355,Compatible,23,female
5,above,50,1,red,1,1,1,397,Incompatible,23,female
5,above,50,1,red,1,1,1,350,Compatible,23,female
5,above,350,2,lime,1,2,2,348,Incompatible,23,female
5,above,650,1,red,1,1,1,319,Compatible,23,female
5,above,950,1,red,1,1,1,415,Incompatible,23,female
5,above,50,2,lime,1,2,2,423,Incompatible,23,female
5,above,950,2,lime,1,2,2,427,Incompatible,23,female
5,above,650,1,red,1,1,1,726,Compatible,23,female
5,above,950,2,lime,1,2,2,405,Compatible,23,female
5,above,50,1,red,1,1,1,381,Incompatible,23,female
5,above,50,2,lime,1,2,2,471,Compatible,23,female
5,above,950,1,red,1,1,1,232,Compatible,23,female
5,above,50,1,red,1,1,1,351,Compatible,23,female
5,above,950,2,lime,1,2,2,309,Compatible,23,female
5,above,350,2,lime,1,2,2,462,Incompatible,23,female
5,above,650,2,lime,1,2,2,484,Incompatible,23,female
5,above,950,2,lime,1,2,2,365,Incompatible,23,female
5,above,650,2,lime,1,2,2,382,Incompatible,23,female
5,above,650,2,lime,1,2,2,415,Compatible,23,female
5,above,350,2,lime,0,2,1,507,Incompatible,23,female
5,above,650,1,red,1,1,1,401,Incompatible,23,female
5,above,350,1,red,1,1,1,437,Incompatible,23,female
5,above,50,2,lime,1,2,2,436,Compatible,23,female
5,above,350,1,red,0,1,2,375,Incompatible,23,female
5,above,50,2,lime,1,2,2,370,Incompatible,23,female
5,above,950,1,red,1,1,1,351,Incompatible,23,female
5,above,350,2,lime,0,2,1,438,Compatible,23,female
5,above,50,2,lime,1,2,2,470,Incompatible,23,female
5,above,650,1,red,1,1,1,356,Compatible,23,female
5,above,350,1,red,1,1,1,362,Compatible,23,female
5,above,950,2,lime,1,2,2,361,Incompatible,23,female
5,above,350,2,lime,1,2,2,591,Compatible,23,female
5,above,950,1,red,1,1,1,292,Compatible,23,female
5,above,350,1,red,1,1,1,429,Compatible,23,female
5,above,650,1,red,1,1,1,460,Incompatible,23,female
5,above,50,1,red,1,1,1,354,Incompatible,23,female
5,above,950,1,red,1,1,1,377,Incompatible,23,female
5,above,650,2,lime,1,2,2,402,Compatible,23,female
